Date,Assigned,Company / Account,Contact,Specialty,Activity Type,Internal Provider,Status,Provider NPI,Full Address,Full Comments,Latitude,Longitude,Corrected Address,AffiliationCorrection,Correctiondate,Affiliation,IPA,GeoAccuracy,,NYG,,
5/4/26,Dulce Perello,Ccn General Medicine At The Boston Road Medical Center,ANGELICA ECHEVARRIA,,Office Visit (Provider),,Closed Completed,1013463652,"1262 Boston Rd, Bronx, New York 10456","Had lunch meeting at CCN on Boston Road. Met Raul Izquierdo NP, Angelica Beato Hechavarria MD, and Giselle Jimenez MD., And Michelle Melo. Dr. Melo knows about our services and uses us at WH, was happy to know we have location at Bronx. Spoke with Raul Herrera, he had questions about getting notes on time, which is a problem at other centers, I let him know our notes come back in 24 hours. Also Spoke with Dr. Jimenez in length about our Hem/Onc services, our parentship with MSK, she goes to two other locations: 1161 victory Blvd. and 4434 Amboy Rd, in Staten Island, I gave her info on all our locations. Also met Angelica Hechavarria, promoted our services in WH and Bronx. Spoke the ref coordinator: Arisleyda Cardoze: she is happy with our services, said we get pts in fast and notes come back right away. I provided her updated info on WH and Bronx, including onc/hem: Kumar and Colon-Ramos, URO: Davelman and Hopgood, Breast: Larsen, promoted imaging too. Met Anier, office manager, he want the portal for imaging, i will have Bryan set them up. Dr. Reyes was not in today. Overall, great meeting.",40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",CCN General Medicine PLLC,6/17/2026,CCN General Medicine PLLC,Somos,1,,0,,
5/4/26,Dulce Perello,Somos Medical PC- Southern Blvd,Michela Piedra,,Office Visit (Non-Provider),,Closed Completed,1952017725,"811 Southern Boulevard, The Bronx, New York 10459",Checked in with the front desk. Reminded them of our services. NP Piedra was busy. Left updated folder,40.81666818,-73.89599371,"811 Southern Boulevard, New York, NY 10459, United States of America",Somos Medical PC,6/17/2026,Somos Medical PC,,1,,0,,
5/4/26,Dulce Perello,"Jose Goris, Md, Pc - New York - Fort Washington Ave Apt 1c",Angela Castillo,,Office Visit (Non-Provider),,Closed Completed,1528682770,"2676 Grand Concourse, Bronx, New York 10458",Nathalie provided me emails for the doctors. She also let me know she will be leaving the practice.,40.866669,-73.8935169,"2676 Grand Concourse, New York, NY 10458, United States of America",,4/9/2024,"Jose Goris, Md, Pc - New York - Fort Washington Ave Apt 1c",Somos,1,,0,,
5/4/26,Dulce Perello,Boston Road Medical Center - Bronx - Boston Rd,Hanny Mercedes Hernandez,,Office Visit (Non-Provider),,Closed Completed,1073746558,"1262 Boston Rd, Bronx, New York 10456","Met with front desk, left info on our imaging at WH.",40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,4/1/2025,Boston Road Medical Center - Bronx - Boston Rd,,1,,0,,
5/4/26,Dulce Perello,Boston Road Medical Center - Bronx - Boston Rd,SANDRA MALDONADO,,Office Visit (Non-Provider),,Closed Completed,1568676518,"1262 Boston Rd, Bronx, New York 10456","Met with Iris, left info on Larsen, Hopgood, Davelman, and Colon-Ramos to provide the doctors.",40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,,Boston Road Medical Center - Bronx - Boston Rd,,1,,0,,
5/4/26,Dulce Perello,"Jose Goris, Md, Pc - New York - Fort Washington Ave Apt 1c",Federico Antonio Pichardo,,Office Visit (Non-Provider),,Closed Completed,1821213448,"435 Fort Washington Ave Apt 1c, New York, New York 10033",Dr. Pichardo passed away in March of 2025 :(,40.84974,-73.9389157,"435 Fort Washington Avenue, New York, NY 10033, United States of America",,,"Jose Goris, Md, Pc - New York - Fort Washington Ave Apt 1c",,1,,0,,
5/4/26,Dulce Perello,"Jose Goris, Md, Pc - New York - Fort Washington Ave Apt 1c",Fernando Bobis,,Office Visit (Non-Provider),,Closed Completed,1215171087,"435 Fort Washington Ave Apt 1c, New York, New York 10033",Nathalie provided me emails for the doctors. She also let me know she will be leaving the practice.,40.84974,-73.9389157,"435 Fort Washington Avenue, New York, NY 10033, United States of America",,4/1/2025,"Jose Goris, Md, Pc - New York - Fort Washington Ave Apt 1c",Somos,1,,0,,
5/4/26,Dulce Perello,Ccn General Medicine At The Boston Road Medical Center,Cecilia Griselda Calderon,,Office Visit (Provider),,Closed Completed,1427118140,"1262 Boston Rd, Bronx, New York 10456","Had lunch meeting at CCN on Boston Road. Met Raul Izquierdo NP, Angelica Beato Hechavarria MD, and Giselle Jimenez MD., And Michelle Melo. Dr. Melo knows about our services and uses us at WH, was happy to know we have location at Bronx. Spoke with Raul Herrera, he had questions about getting notes on time, which is a problem at other centers, I let him know our notes come back in 24 hours. Also Spoke with Dr. Jimenez in length about our Hem/Onc services, our parentship with MSK, she goes to two other locations: 1161 victory Blvd. and 4434 Amboy Rd, in Staten Island, I gave her info on all our locations. Also met Angelica Hechavarria, promoted our services in WH and Bronx. Spoke the ref coordinator: Arisleyda Cardoze: she is happy with our services, said we get pts in fast and notes come back right away. I provided her updated info on WH and Bronx, including onc/hem: Kumar and Colon-Ramos, URO: Davelman and Hopgood, Breast: Larsen, promoted imaging too. Met Anier, office manager, he want the portal for imaging, i will have Bryan set them up. Dr. Reyes was not in today. Overall, great meeting.",40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",Mount Sinai,4/1/2025,Mount Sinai,Somos,1,,0,,
5/4/26,Dulce Perello,Ccn General Medicine At The Boston Road Medical Center,MICHELLE MELO,,Office Visit (Provider),,Closed Completed,1598385809,"521 W 181st St, New York, New York 10033","Had lunch meeting at CCN on Boston Road. Met Raul Izquierdo NP, Angelica Beato Hechavarria MD, and Giselle Jimenez MD., And Michelle Melo. Dr. Melo knows about our services and uses us at WH, was happy to know we have location at Bronx. Spoke with Raul Herrera, he had questions about getting notes on time, which is a problem at other centers, I let him know our notes come back in 24 hours. Also Spoke with Dr. Jimenez in length about our Hem/Onc services, our parentship with MSK, she goes to two other locations: 1161 victory Blvd. and 4434 Amboy Rd, in Staten Island, I gave her info on all our locations. Also met Angelica Hechavarria, promoted our services in WH and Bronx. Spoke the ref coordinator: Arisleyda Cardoze: she is happy with our services, said we get pts in fast and notes come back right away. I provided her updated info on WH and Bronx, including onc/hem: Kumar and Colon-Ramos, URO: Davelman and Hopgood, Breast: Larsen, promoted imaging too. Met Anier, office manager, he want the portal for imaging, i will have Bryan set them up. Dr. Reyes was not in today. Overall, great meeting.",40.84847645,-73.93150436,"521 West 181st Street, New York, NY 10033, United States of America",CCN General Medicine PLLC,6/17/2026,CCN General Medicine PLLC,Somos,1,,0,,
5/4/26,Dulce Perello,"Jose Goris, Md, Pc - New York - Fort Washington Ave Apt 1c",Jose A Goris,,Office Visit (Non-Provider),,Closed Completed,1790714962,"435 Fort Washington Ave Apt 1c, New York, New York 10033",Nathalie provided me emails for the doctors. She also let me know she will be leaving the practice.,40.84974,-73.9389157,"435 Fort Washington Avenue, New York, NY 10033, United States of America",,4/1/2025,"Jose Goris, Md, Pc - New York - Fort Washington Ave Apt 1c",Somos,1,,0,,
5/4/26,Dulce Perello,Wadsworth Medical Group - New York - Wadsworth Ave Apt 4,Alberto Comas Espinal,,"Not in person Communication (email, phone, text)",,Closed Completed,1679502785,"129 Wadsworth Ave Apt 4, New York, New York 10033",Carmen called me to see if we had a pcp doctor at our WH location. I clarified to her again we do not have PCP.,40.8489241,-73.9354449,"129 Wadsworth Avenue, New York, NY 10033, United States of America",,4/1/2025,Wadsworth Medical Group - New York - Wadsworth Ave Apt 4,Somos,1,,0,,
5/4/26,Dulce Perello,BESTCARE Physical Therapy & Chiroptractic,JASON TODD BIRNHAK,Physical Therapy,Office Visit (Non-Provider),,Closed Completed,1114003662,"369 East 149th Street, The Bronx, New York 10455",Visited this office and left info on our Imaging at WH. Not a Somos location,40.8166017,-73.9187395,"369 East 149th Street, The Bronx, New York, NY 10455, United States of America",,,BESTCARE Physical Therapy & Chiroptractic,,1,,0,,
5/4/26,Dulce Perello,Horizon Family Medical Group - Florida,Victoria Hope Avidano,,"Not in person Communication (email, phone, text)",,Closed Completed,1427712041,"21 Edward J Lempka Dr, Florida, New York 10921",Np Victoria reached out to me to get pt in to see Modi STAT.,41.33989605,-74.35898991,"21 Edward J Lempka Drive, Goshen, NY 10921, United States of America",,,Horizon Family Medical Group - Florida,,0.9,,0,,
5/4/26,Dulce Perello,Boston Road Medical Center - Bronx - Boston Rd,Jorge Luis Cornielle,,Office Visit (Non-Provider),,Closed Completed,1255408365,"1262 Boston Rd, Bronx, New York 10456","Met with office manager, Kiara, reminded her we see 18 and over, left her updated info on WH and Bronx.",40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,4/1/2025,Boston Road Medical Center - Bronx - Boston Rd,Somos,1,,0,,
5/4/26,Dulce Perello,Jacqueline Carreno,Jacqueline Carreno,Internal Medicine,"Not in person Communication (email, phone, text)",,Closed Completed,1831266535,"29 Wadsworth Avenue, New York, New York 10033",Received ref for URO.,40.8456009,-73.93771,"29 Wadsworth Avenue, New York, NY 10033, United States of America",Basilica,5/7/2026,Basilica,Somos,1,,0,,
5/4/26,Dulce Perello,Boston Road Medical Center - Bronx - Boston Rd,Manuel Franco,,Office Visit (Non-Provider),,Closed Completed,1144518614,"1262 Boston Rd, Bronx, New York 10456","Met with office manager, Kiara, reminded her we see 18 and over, left her updated info on WH and Bronx.",40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,4/1/2025,Boston Road Medical Center - Bronx - Boston Rd,Somos,1,,0,,
5/4/26,Dulce Perello,Boston Road Medical Center - Bronx - Boston Rd,Ana E Collado,,Office Visit (Non-Provider),,Closed Completed,1891460838,"1262 Boston Rd, Bronx, New York 10456","Met with office manager, Kiara, reminded her we see 18 and over, left her updated info on WH and Bronx.",40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,4/9/2024,Boston Road Medical Center - Bronx - Boston Rd,Somos,1,,0,,
5/4/26,Dulce Perello,Boston Road Medical Center - Bronx - Boston Rd,MARIA PILLADO,,Office Visit (Non-Provider),,Closed Completed,1962878504,"1262 Boston Rd, Bronx, New York 10456","Met with Iris, left info on Larsen, Hopgood, Davelman, and Colon-Ramos to provide the doctors.",40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,,Boston Road Medical Center - Bronx - Boston Rd,,1,,0,,
5/4/26,Dulce Perello,Ccn General Medicine At The Boston Road Medical Center,Raul A. Herrera Izquerdo,,Office Visit (Provider),,Closed Completed,1255114039,"1262 Boston Rd, Bronx, New York 10456","Had lunch meeting at CCN on Boston Road. Met Raul Izquierdo NP, Angelica Beato Hechavarria MD, and Giselle Jimenez MD., And Michelle Melo. Dr. Melo knows about our services and uses us at WH, was happy to know we have location at Bronx. Spoke with Raul Herrera, he had questions about getting notes on time, which is a problem at other centers, I let him know our notes come back in 24 hours. Also Spoke with Dr. Jimenez in length about our Hem/Onc services, our parentship with MSK, she goes to two other locations: 1161 victory Blvd. and 4434 Amboy Rd, in Staten Island, I gave her info on all our locations. Also met Angelica Hechavarria, promoted our services in WH and Bronx. Spoke the ref coordinator: Arisleyda Cardoze: she is happy with our services, said we get pts in fast and notes come back right away. I provided her updated info on WH and Bronx, including onc/hem: Kumar and Colon-Ramos, URO: Davelman and Hopgood, Breast: Larsen, promoted imaging too. Met Anier, office manager, he want the portal for imaging, i will have Bryan set them up. Dr. Reyes was not in today. Overall, great meeting.",40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,8/13/2026,Ccn General Medicine At The Boston Road Medical Center,Somos,1,,0,,
5/4/26,Dulce Perello,Empire City Heart and Vascular Specialists,Juliean Singh Pestano,Interventional Cardiology,Office Visit (Non-Provider),,Closed Completed,1871159871,"813 Southern Boulevard, The Bronx, New York 10459",Visited this office and promoted our Hem services. They were happy to know about our services. They are not Somos office.,40.81670841,-73.89595265,"813 Southern Boulevard, The Bronx, New York, NY 10459, United States of America",,,Empire City Heart and Vascular Specialists,,1,,0,,
5/4/26,Dulce Perello,Mount Sinai Heart Center,Dayana Eslava,,Office Visit (Non-Provider),,Closed Completed,1922329283,"521 W 181st St, New York, New York 10033","They are on the second floor of Boston Road Medical. Met with front desk, Lisette, she was happy to know about our Hem services, said they were in need of this. Explained to her we can get pts in 24 hours for STAT, notes come back in 24 hours. Also promoted imaging at WH. She will provide the doctor with our info.",40.84847645,-73.93150436,"521 West 181st Street, New York, NY 10033, United States of America",,,Mount Sinai Heart Center,,1,,0,,
5/4/26,Dulce Perello,Godwin Medical Pc,Luisa Perez,,"Not in person Communication (email, phone, text)",,Closed Completed,1194719419,"145 W 96th St Ste 1c, New York, New York 10025",Ingrid called me about needing help with Imaging patient for WH.,40.79402225,-73.96967272,"145 West 96th Street, New York, NY 10025, United States of America",,4/1/2025,Godwin Medical Pc,Somos,1,,0,,
5/4/26,Dulce Perello,"Adebayo, A T, Office",Adegboyega Temitope Adebayo,,Office Visit (Non-Provider),,Closed Completed,1154429215,"40 W 135th St Apt 1d, New York, New York 10037","Visited his office on 149st in Bronx, met with front desk. Promoted our Bronx and WH location. Both locations are about 22 minutes from this office. Left folder with our services. Promoted Kumar and Colon-Ramos, as well as Hopgood and Davelman.",40.81326535,-73.9401455,"40 West 135th Street, New York, NY 10037, United States of America",,4/1/2025,"Adebayo, A T, Office",Somos,1,,0,,
5/4/26,Dulce Perello,Ccn General Medicine At The Boston Road Medical Center,Giselle Salgado Jimenez,,Office Visit (Provider),,Closed Completed,1245735745,"1262 Boston Rd, Bronx, New York 10456","Had lunch meeting at CCN on Boston Road. Met Raul Izquierdo NP, Angelica Beato Hechavarria MD, and Giselle Jimenez MD., And Michelle Melo. Dr. Melo knows about our services and uses us at WH, was happy to know we have location at Bronx. Spoke with Raul Herrera, he had questions about getting notes on time, which is a problem at other centers, I let him know our notes come back in 24 hours. Also Spoke with Dr. Jimenez in length about our Hem/Onc services, our parentship with MSK, she goes to two other locations: 1161 victory Blvd. and 4434 Amboy Rd, in Staten Island, I gave her info on all our locations. Also met Angelica Hechavarria, promoted our services in WH and Bronx. Spoke the ref coordinator: Arisleyda Cardoze: she is happy with our services, said we get pts in fast and notes come back right away. I provided her updated info on WH and Bronx, including onc/hem: Kumar and Colon-Ramos, URO: Davelman and Hopgood, Breast: Larsen, promoted imaging too. Met Anier, office manager, he want the portal for imaging, i will have Bryan set them up. Dr. Reyes was not in today. Overall, great meeting.",40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,,Ccn General Medicine At The Boston Road Medical Center,,1,,0,,
5/4/26,Dulce Perello,Empire City Heart and Vascular Specialists,Cynthia Balasanmugam,Interventional Cardiology,Office Visit (Non-Provider),,Closed Completed,1487008009,"813 Southern Boulevard, The Bronx, New York 10459",Visited this office and promoted our Hem services. They were happy to know about our services. They are not Somos office.,40.81670841,-73.89595265,"813 Southern Boulevard, The Bronx, New York, NY 10459, United States of America",,,Empire City Heart and Vascular Specialists,,1,,0,,
5/5/26,Bryan Runz,Albert C Esposito Dpm,Albert C Esposito,,Office Visit (Non-Provider),,Closed Completed,1780794081,"31 Oak St Ste 8, Patchogue, New York 11772","Dr Albert Esposito - office closed, left my card and location list",40.7671442,-73.013845,"31 Oak Street, Village of Patchogue, NY 11772, United States of America",,,Albert C Esposito Dpm,,1,,0,,
5/5/26,Dulce Perello,"Pou, Ricardo E, Office",Ricardo E Pou,,Office Visit (Non-Provider),,Closed Completed,1396847976,"619 W 54th St Fl 8, New York, New York 10019","Met with new patient at front, Left info on Colon-Ramos for Dr. Pou.",40.7689289,-73.9938308,"619 West 54th Street, New York, NY 10019, United States of America",,3/3/2025,"Pou, Ricardo E, Office",,1,,0,,
5/5/26,Bryan Runz,Ccn General Medicine At The Boston Road Medical Center,Madeline Ortiz,,"Not in person Communication (email, phone, text)",,Closed Completed,1164856910,"1262 Boston Rd, Bronx, New York 10456",CCN General medicine - discussed portal access,40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,,Ccn General Medicine At The Boston Road Medical Center,,1,,0,,
5/5/26,Dulce Perello,Ccn General Medicine At The Boston Road Medical Center,Raul A. Herrera Izquerdo,,"Not in person Communication (email, phone, text)",,Closed Completed,1255114039,"1262 Boston Rd, Bronx, New York 10456",Sent email to Bryan and Anier to connect them for the Imaging Portal,40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,8/13/2026,Ccn General Medicine At The Boston Road Medical Center,Somos,1,,0,,
5/5/26,Bryan Runz,Cherese M Laporta Do Pllc,Vanessa Lynn Petoello,,Office Visit (Non-Provider),,Closed Completed,1992251631,"107 N Ocean Ave Ste G, Patchogue, New York 11772",Dr Cherese LaPorta - met with staff and promoted IR and Dr Lien,40.7677256,-73.0146379,"107 North Ocean Avenue, Village of Patchogue, NY 11772, United States of America",,,Cherese M Laporta Do Pllc,,1,,0,,
5/5/26,Dulce Perello,Doctors In The Heights,Jacobo Pena,Internal Medicine,Office Visit (Non-Provider),,Closed Completed,1598015620,"354 Fort Washington Avenue, Hawthorne, New York 10532","Met with ladies at front, promoted Dr. Colon-Ramos and Larsen. Also spoke about Davelman. Left info for Dr. Pena.",41.10852765,-73.79344705,"354 Fort Washington Avenue, Hawthorne, Mount Pleasant, NY 10532, United States of America",,4/1/2025,Doctors In The Heights,Somos,1,,0,,
5/5/26,Bryan Runz,Sunriver Health Church Avenue Health Center,Nikki Amirlatifi,,"Not in person Communication (email, phone, text)",,Closed Completed,1497161301,"2412 Church Ave, Brooklyn, New York 11226",Sun River health Church Ave - follow up with Pheona,40.6501901,-73.95530358,"Sun River Health, 2412 Church Avenue, New York, NY 11226, United States of America",,,Sunriver Health Church Avenue Health Center,,1,,0,,
5/5/26,Dulce Perello,Ccn General Medicine At The Boston Road Medical Center,Giselle Salgado Jimenez,,"Not in person Communication (email, phone, text)",,Closed Completed,1245735745,"1262 Boston Rd, Bronx, New York 10456",Sent email to Bryan and Anier to connect them for the Imaging Portal,40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,,Ccn General Medicine At The Boston Road Medical Center,,1,,0,,
5/5/26,Bryan Runz,Ccn General Medicine At The Boston Road Medical Center,ANGELICA ECHEVARRIA,,"Not in person Communication (email, phone, text)",,Closed Completed,1013463652,"1262 Boston Rd, Bronx, New York 10456",CCN General medicine - discussed portal access,40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",CCN General Medicine PLLC,6/17/2026,CCN General Medicine PLLC,Somos,1,,0,,
5/5/26,Dulce Perello,Rafael Guillen,Rafael A Guillen,Internal Medicine,"Not in person Communication (email, phone, text)",,Closed Completed,1861430076,"800 Grand Concourse Frnt 5, Bronx, New York 10451",Received 2 ref for URO,40.82486205,-73.92260593,"800 Grand Concourse, New York, NY 10451, United States of America",Mount Sinai,4/1/2025,Mount Sinai,Somos,1,,0,,
5/5/26,Bryan Runz,Sun River Coram,Nadia Arif,Multi-Specialty,"Not in person Communication (email, phone, text)",,Closed Completed,1720278617,"82 Middle Country Rd, Coram, New York 11727",Sun River health Coram - CSP update requested,40.872259,-72.9838123,"82 Middle Country Road, Coram, NY 11727, United States of America",,,Sun River Coram,,1,,0,,
5/5/26,Dulce Perello,QOGYN,Elianet Matos,Family Medicine,"Not in person Communication (email, phone, text)",,Closed Completed,1801261060,"517 West 181st Street B, New York, New York 10033",Received two ref for URO,40.8486782,-73.9318569,"517 West 181st Street, New York, NY 10033, United States of America",Basilica,5/7/2026,Basilica,Somos,0.9,,0,,
5/5/26,Bryan Runz,"Alcasabas, Aurene C, Office",Aurene Dela Alcasabas,,Office Visit (Provider),,Closed Completed,1285629030,"45 Rose Ave, Patchogue, New York 11772","Dr Aurene Alabas - met with Diane, and Doctor promoted imaging and gave RX pad",40.7674474,-73.00891227,"45 Rose Avenue, Village of Patchogue, NY 11772, United States of America",,,"Alcasabas, Aurene C, Office",,1,,0,,
5/5/26,Dulce Perello,Ccn General Medicine At The Boston Road Medical Center,Cecilia Griselda Calderon,,"Not in person Communication (email, phone, text)",,Closed Completed,1427118140,"1262 Boston Rd, Bronx, New York 10456",Sent email to Bryan and Anier to connect them for the Imaging Portal,40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",Mount Sinai,4/1/2025,Mount Sinai,Somos,1,,0,,
5/5/26,Bryan Runz,Cherese M Laporta Do Pllc,Cherese M Laporta,,Office Visit (Non-Provider),,Closed Completed,1437206943,"107 N Ocean Ave Ste G, Patchogue, New York 11772",Dr Cherese LaPorta - met with staff and promoted IR and Dr Lien,40.7677256,-73.0146379,"107 North Ocean Avenue, Village of Patchogue, NY 11772, United States of America",,,Cherese M Laporta Do Pllc,,1,,0,,
5/5/26,Dulce Perello,Ccn General Medicine At The Boston Road Medical Center,ANGELICA ECHEVARRIA,,"Not in person Communication (email, phone, text)",,Closed Completed,1013463652,"1262 Boston Rd, Bronx, New York 10456",Sent email to Bryan and Anier to connect them for the Imaging Portal,40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",CCN General Medicine PLLC,6/17/2026,CCN General Medicine PLLC,Somos,1,,0,,
5/5/26,Bryan Runz,Sunriver Health Church Avenue Health Center,Nicole Moseley-jones,,"Not in person Communication (email, phone, text)",,Closed Completed,1972064434,"2412 Church Ave, Brooklyn, New York 11226",Sun River health Church Ave - follow up with Pheona,40.6501901,-73.95530358,"Sun River Health, 2412 Church Avenue, New York, NY 11226, United States of America",,,Sunriver Health Church Avenue Health Center,,1,,0,,
5/5/26,Dulce Perello,Plaza Park Dermatology,Pinkas Lebovits,,Office Visit (Non-Provider),,Closed Completed,1023015245,"26 Court St, Brooklyn, New York 11242","Left info on Colon-Ramos for Sujey, office manager. Pending meeting.",40.6933136,-73.9908446,"26 Court Street, New York, NY 11242, United States of America",,4/1/2025,Plaza Park Dermatology,,1,,0,,
5/5/26,Bryan Runz,Sunriver Health Church Avenue Health Center,Raisa Suelyn Harrington,,"Not in person Communication (email, phone, text)",,Closed Completed,1043851215,"2412 Church Ave, Brooklyn, New York 11226",Sun River health Church Ave - follow up with Pheona,40.6501901,-73.95530358,"Sun River Health, 2412 Church Avenue, New York, NY 11226, United States of America",,,Sunriver Health Church Avenue Health Center,,1,,0,,
5/5/26,Dulce Perello,Medspan Associates - Brooklyn - S 3rd St,Sixto R Caro,,"Not in person Communication (email, phone, text)",,Closed Completed,1639138654,"231 S 3rd St, Brooklyn, New York 11211",Received ref for Hem.,40.7111257,-73.95815674,"231 South 3rd Street, New York, NY 11211, United States of America",Mount Sinai,4/1/2025,Mount Sinai,Somos,1,,0,,
5/5/26,Bryan Runz,Sun River Coram,Marwah Waheed,Multi-Specialty,"Not in person Communication (email, phone, text)",,Closed Completed,1831800523,"82 Middle Country Road, Coram, New York 11727",Sun River health Coram - CSP update requested,40.872259,-72.9838123,"82 Middle Country Road, Coram, NY 11727, United States of America",,,Sun River Coram,,1,,0,,
5/5/26,Dulce Perello,Ny Health Fort Washington,Alexander Negron,,Office Visit (Non-Provider),,Closed Completed,1386388924,"215 E 95th St, New York, New York 10128","Dr. Negron was busy, I could not see him. I wanted to check in with him and see if he had any issues with my Somos doctors in the area.l",40.7841973,-73.9487388,"215 East 95th Street, New York, NY 10128, United States of America",,,Ny Health Fort Washington,,1,,0,,
5/5/26,Bryan Runz,Sun River Coram,Cynthia Longjohn,Multi-Specialty,"Not in person Communication (email, phone, text)",,Closed Completed,1518454610,"550 1st Ave, New York, New York 10016",Sun River health Coram - CSP update requested,40.74207345,-73.97433663,"Tisch Hospital, 550 1st Avenue, New York, NY 10016, United States of America",,,Sun River Coram,,1,,0,,
5/5/26,Dulce Perello,Fort Washington Medical,Fausto Gonzalez,Internal Medicine,Office Visit (Non-Provider),,Closed Completed,1124087713,"65 Fort Washington Avenue 1A, New York, New York 10032",Dropped off folder with all things WH.,40.83741215,-73.94466451,"65 Fort Washington Avenue, New York, NY 10032, United States of America",,4/1/2025,Fort Washington Medical,Somos,1,,0,,
5/5/26,Bryan Runz,"Lauto, Michael, Office",Michael Anthony Lauto,,Office Visit (Non-Provider),,Closed Completed,1447339270,"107 N Ocean Ave Ste A, Patchogue, New York 11772",Dr Michael Lauto - promoted IR and gave new cardiac CT one sheeter,40.7677256,-73.0146379,"107 North Ocean Avenue, Village of Patchogue, NY 11772, United States of America",,,"Lauto, Michael, Office",,1,,0,,
5/5/26,Dulce Perello,Jose Cortez,Jose A Cortes,Internal Medicine,"Not in person Communication (email, phone, text)",,Closed Completed,1710077409,"231 S 3rd St, Brooklyn, New York 11211",Received ref for Hem.,40.7111257,-73.95815674,"231 South 3rd Street, New York, NY 11211, United States of America",,4/1/2025,Jose Cortez,Somos,1,,0,,
5/5/26,Bryan Runz,Sun River Coram,Sana Ahmad,Multi-Specialty,"Not in person Communication (email, phone, text)",,Closed Completed,1811492648,"82 Middle Country Rd, Coram, New York 11727",Sun River health Coram - CSP update requested,40.872259,-72.9838123,"82 Middle Country Road, Coram, NY 11727, United States of America",,,Sun River Coram,,1,,0,,
5/5/26,Dulce Perello,Wellness Center,RIKHIL KOCHHAR,Multi-Specialty,"Not in person Communication (email, phone, text)",,Closed Completed,#N/A,,Received ref for Hem.,,,,,,Wellness Center,,,,0,,
5/5/26,Bryan Runz,Ccn General Medicine At The Boston Road Medical Center,MICHELLE MELO,,"Not in person Communication (email, phone, text)",,Closed Completed,1598385809,"521 W 181st St, New York, New York 10033",CCN General medicine - discussed portal access,40.84847645,-73.93150436,"521 West 181st Street, New York, NY 10033, United States of America",CCN General Medicine PLLC,6/17/2026,CCN General Medicine PLLC,Somos,1,,0,,
5/5/26,Tara Coleman,Mid Island Internal Medicine,Suganthi Ravindran,,Office Visit (Provider),,Closed Completed,1578659819,"709 Hawkins Ave Ste 1, Ronkonkoma, New York 11779",Checking in on one of my favorite offices me and the Office Manager have bonded over the years both cancer survivors. She?s lovely checked in with the doctor. Got to meet her son. Who?s new to the staff introduced my myself no issues no questions. Everything smooth sailing here.,40.83457755,-73.10875848,"709 Hawkins Avenue, Brookhaven, NY 11779, United States of America",,,Mid Island Internal Medicine,,1,,0,,
5/5/26,Bryan Runz,Sun River Coram,Jazeb T Tariq,Multi-Specialty,"Not in person Communication (email, phone, text)",,Closed Completed,1831779099,"2201 Hempstead Tpke, East Meadow, New York 11554",Sun River health Coram - CSP update requested,40.7261484,-73.5537201,"Dynamic Care (Main Building), 2201 Hempstead Turnpike, East Meadow, NY 11554, United States of America",,,Sun River Coram,,1,,0,,
5/5/26,Neil Foley,Harmony healthcare Roosevelt,Seema J Minhas,Family Medicine,"Not in person Communication (email, phone, text)",,Closed Completed,1710058821,"380 Nassau Rd, Roosevelt, New York 11575",Scheduled a Mendoza field day for next Monday,40.6818969,-73.59087818,"380 Nassau Road, Roosevelt, NY 11575, United States of America",,4/1/2025,Harmony healthcare Roosevelt,,1,,0,,
5/5/26,Bryan Runz,Baker health,Diana Palanker,,"Not in person Communication (email, phone, text)",,Closed Completed,1104385988,"70 W Brighton Ave, Brooklyn, New York 11235",Dr Diana Palanker - discussed workflow and CD for patient,40.57657442,-73.96921442,"70 West Brighton Avenue, New York, NY 11235, United States of America",,,Baker health,,1,,0,,
5/5/26,Neil Foley,Oak Street Health Hempstead,Atika Hai Turkistani,,Office Visit (Non-Provider),,Closed Completed,1154615698,"1983 Marcus Ave, New Hyde Park, New York 11042",Promoted RVC,40.75675475,-73.69511645,"1983 Marcus Avenue, Village of New Hyde Park, NY 11042, United States of America",,,Oak Street Health Hempstead,,1,,0,,
